[3, 12, 7, 17, 9, 2, 25, 3, 22, 21, 11, 21, 21, 3, 17, 24, 25, 11, 11, 25, 20, 9, 3, 11, 23, 3, 20, 6, 20, 20, 25, 2, 22, 18, 20, 9, 25, 7, 12, 23, 21, 12, 22, 2, 23, 3, 3, 11, 12, 2, 18, 9, 9, 12, 6, 7, 21, 22, 25, 7, 12, 24, 18, 2, 20, 24, 24, 24, 6, 22, 18, 6, 2, 22, 6, 7, 2, 20, 23, 24, 21, 18, 9, 6, 21, 25, 6, 23, 18, 12, 23, 24, 23, 7, 22, 9, 11, 7, 11, 18]	[0, 4, 4, 0, 0, 4, 4, 0, 4, 0, 4, 4, 0, 0, 0, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4]
[6, 12, 15, 17, 9, 9, 25, 9, 3, 17, 11, 25, 10, 6, 17, 6, 24, 15, 11, 3, 20, 16, 24, 11, 10, 11, 15, 15, 22, 20, 3, 12, 22, 10, 20, 10, 11, 10, 12, 9, 9, 17, 22, 4, 4, 4, 9, 15, 12, 3, 16, 24, 4, 22, 20, 16, 25, 22, 24, 4, 12, 24, 8, 16, 20, 12, 25, 10, 6, 22, 10, 6, 3, 22, 17, 9, 24, 20, 4, 6, 3, 8, 25, 12, 16, 11, 6, 24, 16, 17, 11, 15, 25, 20, 3, 16, 15, 25, 17, 4]	[0, 0, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 0, 0, 4, 4, 4, 0, 0, 4, 0, 4, 0, 4, 4]
[6, 5, 15, 17, 9, 9, 25, 9, 3, 17, 11, 25, 10, 6, 17, 6, 24, 15, 11, 3, 20, 16, 24, 11, 10, 11, 15, 15, 22, 20, 3, 5, 22, 10, 20, 10, 11, 10, 5, 9, 9, 17, 22, 4, 4, 4, 9, 15, 5, 3, 16, 24, 4, 22, 20, 16, 25, 22, 24, 4, 5, 24, 8, 16, 20, 5, 25, 10, 6, 22, 10, 6, 3, 22, 17, 9, 24, 20, 4, 6, 3, 8, 25, 5, 16, 11, 6, 24, 16, 17, 11, 15, 25, 20, 3, 16, 15, 25, 17, 4]	[0, 0, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 0, 0, 4, 0, 4, 0, 4, 4]
[6, 5, 19, 4, 3, 3, 14, 19, 20, 17, 11, 3, 10, 11, 17, 16, 21, 6, 10, 20, 5, 4, 19, 11, 10, 6, 9, 10, 9, 19, 20, 5, 9, 10, 20, 14, 23, 24, 21, 23, 4, 4, 9, 21, 23, 3, 3, 17, 5, 14, 16, 20, 14, 4, 6, 16, 11, 9, 17, 4, 5, 10, 24, 16, 16, 5, 11, 19, 21, 9, 10, 6, 19, 9, 17, 14, 20, 11, 21, 6, 21, 3, 20, 6, 16, 19, 23, 23, 17, 5, 23, 21, 16, 14, 23, 17, 11, 14, 4, 3]	[0, 0, 4, 4, 4, 4, 0, 0, 4, 4, 4, 0, 0, 4, 0, 4, 1, 0, 4, 4, 4, 0, 4, 4, 0]
[3, 4, 14, 17, 9, 2, 25, 3, 22, 21, 11, 21, 21, 3, 17, 8, 25, 11, 11, 25, 20, 9, 3, 11, 23, 3, 20, 6, 20, 20, 25, 2, 22, 18, 20, 9, 25, 14, 4, 23, 21, 4, 22, 2, 23, 3, 3, 11, 4, 2, 18, 9, 9, 4, 6, 14, 21, 22, 25, 14, 4, 8, 18, 2, 20, 8, 8, 8, 6, 22, 18, 6, 2, 22, 6, 14, 2, 20, 23, 8, 21, 18, 9, 6, 21, 25, 6, 23, 18, 4, 23, 8, 23, 14, 22, 9, 11, 14, 11, 18]	[0, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 0, 0, 4, 0, 0, 4, 4, 0, 4, 4, 4, 4, 0, 4]
[3, 12, 13, 14, 19, 2, 25, 3, 14, 9, 13, 25, 13, 3, 10, 2, 16, 4, 4, 7, 7, 6, 3, 4, 9, 3, 22, 10, 22, 9, 7, 25, 22, 10, 16, 9, 12, 19, 6, 13, 18, 9, 22, 2, 2, 3, 3, 4, 19, 7, 10, 9, 6, 22, 25, 18, 13, 22, 16, 19, 2, 12, 6, 2, 16, 12, 12, 19, 10, 4, 10, 6, 19, 22, 16, 7, 16, 6, 6, 13, 9, 18, 25, 7, 10, 12, 7, 16, 18, 18, 4, 4, 25, 18, 18, 13, 12, 25, 2, 19]	[0, 4, 4, 4, 0, 4, 4, 0, 4, 4, 0, 4, 4, 4, 0, 4, 0, 4, 4, 0, 0, 4, 0, 0, 4]
[6, 12, 13, 2, 23, 2, 5, 3, 17, 17, 20, 11, 8, 3, 17, 24, 24, 6, 14, 11, 13, 5, 16, 20, 17, 20, 2, 6, 17, 24, 11, 11, 8, 2, 16, 11, 12, 2, 14, 13, 8, 13, 14, 14, 2, 3, 22, 5, 5, 11, 5, 24, 14, 17, 6, 22, 5, 22, 16, 2, 20, 12, 14, 8, 16, 12, 12, 24, 6, 20, 3, 6, 11, 3, 16, 22, 16, 14, 8, 24, 8, 5, 22, 6, 22, 12, 13, 16, 3, 24, 20, 20, 13, 17, 23, 13, 12, 22, 8, 3]	[0, 4, 4, 0, 4, 4, 0, 4, 0, 0, 4, 4, 4, 4, 0, 4, 4, 0, 0, 4, 0, 4, 4, 4, 0]
[3, 12, 13, 24, 24, 3, 13, 25, 22, 25, 20, 24, 25, 21, 5, 21, 16, 10, 10, 22, 7, 14, 16, 20, 8, 20, 3, 14, 19, 19, 7, 25, 8, 3, 16, 14, 12, 3, 21, 13, 8, 7, 10, 19, 24, 7, 8, 10, 14, 3, 7, 22, 14, 19, 8, 24, 10, 22, 22, 14, 20, 12, 21, 13, 16, 12, 12, 19, 3, 20, 19, 25, 19, 21, 16, 7, 16, 21, 13, 10, 8, 8, 25, 5, 24, 12, 13, 16, 21, 14, 20, 20, 22, 24, 22, 13, 12, 7, 10, 25]	[0, 0, 4, 0, 4, 0, 1, 4, 0, 4, 0, 4, 4, 4, 0, 4, 0, 0, 4, 4, 4, 4, 0, 4, 4]
[6, 7, 13, 3, 12, 3, 10, 11, 17, 17, 2, 25, 9, 11, 17, 4, 4, 6, 19, 25, 13, 10, 14, 2, 17, 2, 3, 6, 17, 4, 25, 25, 9, 3, 14, 25, 7, 3, 19, 13, 9, 13, 19, 19, 3, 11, 16, 10, 10, 25, 10, 4, 19, 17, 6, 16, 10, 16, 14, 3, 2, 7, 19, 9, 14, 7, 7, 4, 6, 2, 11, 6, 25, 11, 14, 16, 14, 19, 9, 4, 9, 10, 16, 6, 16, 7, 13, 14, 11, 4, 2, 2, 13, 17, 12, 13, 7, 16, 9, 11]	[0, 4, 4, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 0, 4, 1, 0, 4, 0, 0, 0, 0, 0, 4]
[6, 7, 13, 3, 12, 3, 10, 11, 17, 17, 2, 25, 9, 11, 17, 4, 4, 6, 19, 25, 13, 10, 14, 2, 17, 2, 3, 6, 17, 4, 25, 25, 9, 3, 14, 25, 7, 3, 19, 13, 9, 13, 19, 19, 3, 11, 16, 10, 10, 25, 10, 4, 19, 17, 6, 16, 10, 16, 14, 3, 2, 7, 19, 9, 14, 7, 7, 4, 6, 2, 11, 6, 25, 11, 14, 16, 14, 19, 9, 4, 9, 10, 16, 6, 16, 7, 13, 14, 11, 4, 2, 2, 13, 17, 12, 13, 7, 16, 9, 11]	[0, 4, 4, 4, 0, 4, 4, 0, 4, 4, 4, 4, 4, 4, 0, 4, 1, 0, 4, 0, 0, 0, 0, 0, 4]
