[7, 21, 22, 2, 22, 17, 19, 19, 18, 11, 21, 8, 24, 16, 3, 20, 8, 11, 17, 7, 18, 2, 11, 19, 3, 15, 18, 17, 5, 19, 16, 16, 2, 16, 24, 16, 20, 5, 5, 7, 16, 24, 19, 11, 2, 21, 8, 21, 20, 3, 11, 3, 19, 2, 7, 24, 5, 7, 5, 18, 15, 8, 18, 17, 18, 15, 11, 16, 24, 15, 21, 7, 5, 20, 21, 8, 24, 20, 8, 5, 2, 20, 11, 18, 17, 2, 3, 8, 19, 3, 15, 15, 17, 17, 3, 21, 15, 24, 7, 20]	[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]
[7, 21, 22, 2, 22, 17, 19, 19, 18, 11, 21, 8, 24, 16, 3, 20, 8, 11, 17, 7, 18, 2, 11, 19, 3, 25, 18, 17, 5, 19, 16, 16, 2, 16, 24, 16, 20, 5, 5, 7, 16, 24, 19, 11, 2, 21, 8, 21, 20, 3, 11, 3, 19, 2, 7, 24, 5, 7, 5, 18, 25, 8, 18, 17, 18, 25, 11, 16, 24, 25, 21, 7, 5, 20, 21, 8, 24, 20, 8, 5, 2, 20, 11, 18, 17, 2, 3, 8, 19, 3, 25, 25, 17, 17, 3, 21, 25, 24, 7, 20]	[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]
[7, 6, 20, 15, 15, 11, 9, 8, 21, 4, 21, 8, 15, 23, 9, 10, 12, 3, 7, 7, 21, 15, 11, 4, 9, 5, 11, 25, 5, 12, 21, 20, 9, 8, 23, 21, 25, 10, 5, 7, 10, 9, 6, 11, 25, 15, 25, 6, 25, 3, 11, 9, 12, 3, 7, 8, 5, 7, 5, 15, 5, 12, 23, 11, 10, 5, 11, 25, 23, 8, 23, 10, 23, 12, 4, 3, 10, 6, 21, 8, 25, 10, 4, 23, 3, 6, 12, 4, 21, 4, 6, 6, 12, 3, 9, 15, 3, 4, 7, 8]	[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]
[7, 21, 22, 2, 22, 17, 19, 19, 18, 11, 21, 8, 24, 16, 3, 13, 8, 11, 17, 7, 18, 2, 11, 19, 3, 6, 18, 17, 5, 19, 16, 16, 2, 16, 24, 16, 13, 5, 5, 7, 16, 24, 19, 11, 2, 21, 8, 21, 13, 3, 11, 3, 19, 2, 7, 24, 5, 7, 5, 18, 6, 8, 18, 17, 18, 6, 11, 16, 24, 6, 21, 7, 5, 13, 21, 8, 24, 13, 8, 5, 2, 13, 11, 18, 17, 2, 3, 8, 19, 3, 6, 6, 17, 17, 3, 21, 6, 24, 7, 13]	[0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]
[7, 21, 22, 2, 22, 17, 19, 19, 18, 11, 21, 8, 24, 16, 3, 25, 8, 11, 17, 7, 18, 2, 11, 19, 3, 4, 18, 17, 5, 19, 16, 16, 2, 16, 24, 16, 25, 5, 5, 7, 16, 24, 19, 11, 2, 21, 8, 21, 25, 3, 11, 3, 19, 2, 7, 24, 5, 7, 5, 18, 4, 8, 18, 17, 18, 4, 11, 16, 24, 4, 21, 7, 5, 25, 21, 8, 24, 25, 8, 5, 2, 25, 11, 18, 17, 2, 3, 8, 19, 3, 4, 4, 17, 17, 3, 21, 4, 24, 7, 25]	[0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]
[7, 21, 22, 3, 22, 17, 19, 19, 18, 11, 21, 8, 24, 16, 2, 25, 8, 11, 17, 7, 18, 3, 11, 19, 2, 4, 18, 17, 5, 19, 16, 16, 3, 16, 24, 16, 25, 5, 5, 7, 16, 24, 19, 11, 3, 21, 8, 21, 25, 2, 11, 2, 19, 3, 7, 24, 5, 7, 5, 18, 4, 8, 18, 17, 18, 4, 11, 16, 24, 4, 21, 7, 5, 25, 21, 8, 24, 25, 8, 5, 3, 25, 11, 18, 17, 3, 2, 8, 19, 2, 4, 4, 17, 17, 2, 21, 4, 24, 7, 25]	[0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]
[12, 8, 25, 2, 6, 6, 9, 19, 21, 14, 18, 10, 9, 23, 5, 6, 12, 10, 19, 5, 21, 10, 6, 19, 9, 18, 25, 25, 23, 19, 15, 9, 23, 23, 23, 21, 8, 2, 2, 2, 12, 10, 19, 14, 25, 6, 25, 2, 25, 3, 5, 14, 19, 3, 10, 23, 10, 14, 2, 5, 18, 8, 23, 14, 5, 8, 8, 25, 3, 18, 14, 12, 2, 12, 9, 3, 10, 9, 21, 9, 21, 6, 21, 3, 14, 8, 12, 8, 19, 5, 18, 18, 12, 3, 15, 21, 3, 5, 18, 6]	[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]
[12, 15, 7, 13, 3, 17, 9, 7, 6, 13, 23, 7, 9, 15, 3, 7, 12, 15, 17, 7, 20, 15, 20, 23, 9, 23, 13, 17, 3, 12, 25, 9, 13, 13, 20, 3, 5, 16, 15, 13, 10, 25, 15, 10, 16, 16, 25, 5, 25, 12, 13, 3, 6, 12, 7, 25, 5, 20, 12, 16, 23, 5, 10, 17, 20, 6, 15, 16, 6, 23, 16, 10, 3, 10, 9, 18, 20, 9, 10, 9, 25, 6, 6, 25, 17, 5, 12, 5, 10, 20, 6, 23, 17, 17, 3, 16, 5, 18, 23, 7]	[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]
[12, 8, 10, 19, 19, 11, 19, 19, 14, 4, 2, 10, 14, 23, 6, 10, 12, 3, 3, 6, 13, 13, 11, 2, 14, 2, 25, 25, 4, 12, 8, 7, 6, 13, 23, 4, 25, 18, 18, 13, 6, 10, 18, 11, 25, 10, 19, 3, 19, 7, 11, 14, 12, 12, 14, 6, 18, 14, 12, 6, 2, 12, 23, 11, 8, 3, 11, 25, 23, 2, 23, 18, 23, 6, 25, 10, 8, 13, 18, 3, 25, 13, 4, 23, 11, 8, 10, 13, 4, 4, 2, 2, 8, 14, 8, 18, 3, 4, 3, 19]	[0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]
[11, 16, 18, 2, 18, 11, 9, 19, 18, 9, 21, 10, 10, 6, 2, 15, 15, 25, 19, 4, 18, 2, 8, 19, 9, 21, 18, 11, 4, 19, 13, 9, 6, 13, 3, 10, 25, 15, 16, 10, 10, 15, 19, 16, 10, 15, 4, 25, 6, 3, 13, 4, 19, 3, 15, 13, 25, 2, 13, 18, 21, 16, 3, 11, 18, 25, 6, 6, 3, 21, 6, 6, 10, 16, 9, 3, 15, 9, 16, 9, 2, 13, 4, 3, 11, 25, 4, 16, 19, 2, 21, 21, 11, 11, 8, 13, 25, 4, 21, 2]	[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]
[12, 7, 25, 22, 20, 20, 9, 4, 6, 14, 2, 10, 9, 23, 5, 20, 12, 10, 4, 5, 6, 10, 20, 4, 9, 2, 25, 25, 23, 4, 17, 9, 23, 23, 23, 6, 7, 22, 22, 22, 12, 10, 4, 14, 25, 20, 25, 22, 25, 15, 5, 14, 4, 15, 10, 23, 10, 14, 22, 5, 2, 7, 23, 14, 5, 7, 7, 25, 15, 2, 14, 12, 22, 12, 9, 15, 10, 9, 6, 9, 6, 20, 6, 15, 14, 7, 12, 7, 4, 5, 2, 2, 12, 15, 17, 6, 15, 5, 2, 20]	[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]
