[11, 10, 15, 27, 36, 5, 17, 11, 16, 15, 27, 17, 27, 5, 5, 4, 36, 4, 15, 12, 15, 17, 16, 3, 10, 3, 16, 11, 36, 5, 16, 10, 7, 7, 36, 36, 15, 17, 11, 3, 27, 16, 18, 8, 10, 7, 8, 17, 7, 10, 10, 15, 17, 33, 5, 18, 27, 27, 33, 15, 3, 7, 33, 3, 16, 3, 7, 5, 8, 8, 33, 7, 12, 3, 18, 36, 33, 11, 8, 36, 27, 18, 11, 8, 12, 8, 17, 12, 18, 18, 10, 16, 12, 12, 11, 12, 18, 33, 5, 33]	[0, 0, 9, 9, 9, 0, 9, 9, 0, 9, 9, 9, 0, 0, 9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0]
[11, 10, 23, 27, 36, 5, 17, 11, 16, 23, 27, 17, 27, 5, 5, 37, 36, 37, 23, 12, 23, 17, 16, 3, 10, 3, 16, 11, 36, 5, 16, 10, 7, 7, 36, 36, 23, 17, 11, 3, 27, 16, 18, 8, 10, 7, 8, 17, 7, 10, 10, 23, 17, 14, 5, 18, 27, 27, 14, 23, 3, 7, 14, 3, 16, 3, 7, 5, 8, 8, 14, 7, 12, 3, 18, 36, 14, 11, 8, 36, 27, 18, 11, 8, 12, 8, 17, 12, 18, 18, 10, 16, 12, 12, 11, 12, 18, 14, 5, 14]	[0, 0, 9, 0, 9, 0, 9, 9, 0, 9, 9, 9, 0, 9, 0, 9, 9, 9, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0]
[28, 10, 39, 12, 36, 7, 8, 7, 16, 30, 5, 17, 12, 24, 28, 18, 36, 8, 18, 5, 30, 17, 16, 39, 10, 39, 24, 15, 36, 7, 16, 10, 30, 39, 5, 36, 15, 8, 28, 15, 8, 16, 5, 15, 10, 12, 5, 17, 28, 10, 10, 39, 17, 33, 39, 18, 5, 17, 33, 15, 7, 17, 8, 17, 16, 28, 7, 5, 30, 7, 33, 39, 33, 7, 18, 36, 33, 8, 15, 36, 12, 18, 28, 30, 12, 8, 30, 12, 30, 18, 10, 16, 16, 36, 28, 12, 18, 33, 15, 33]	[0, 0, 0, 0, 9, 0, 9, 9, 0, 9, 0, 9, 0, 0, 9, 9, 9, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 9, 0, 0, 9, 0, 0, 9, 0, 0, 9, 0]
[28, 10, 23, 12, 36, 7, 8, 7, 16, 30, 5, 17, 12, 24, 28, 18, 36, 8, 18, 5, 30, 17, 16, 23, 10, 23, 24, 15, 36, 7, 16, 10, 30, 23, 5, 36, 15, 8, 28, 15, 8, 16, 5, 15, 10, 12, 5, 17, 28, 10, 10, 23, 17, 33, 23, 18, 5, 17, 33, 15, 7, 17, 8, 17, 16, 28, 7, 5, 30, 7, 33, 23, 33, 7, 18, 36, 33, 8, 15, 36, 12, 18, 28, 30, 12, 8, 30, 12, 30, 18, 10, 16, 16, 36, 28, 12, 18, 33, 15, 33]	[0, 0, 0, 0, 9, 0, 9, 9, 0, 9, 0, 9, 0, 0, 9, 9, 9, 9, 0, 0, 0, 0, 9, 9, 0, 0, 0, 9, 0, 9, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0]
[24, 10, 23, 27, 36, 5, 17, 24, 16, 23, 27, 17, 27, 5, 5, 37, 36, 37, 23, 12, 23, 17, 16, 3, 10, 3, 16, 24, 36, 5, 16, 10, 7, 7, 36, 36, 23, 17, 24, 3, 27, 16, 18, 8, 10, 7, 8, 17, 7, 10, 10, 23, 17, 14, 5, 18, 27, 27, 14, 23, 3, 7, 14, 3, 16, 3, 7, 5, 8, 8, 14, 7, 12, 3, 18, 36, 14, 24, 8, 36, 27, 18, 24, 8, 12, 8, 17, 12, 18, 18, 10, 16, 12, 12, 24, 12, 18, 14, 5, 14]	[0, 0, 9, 0, 9, 0, 9, 9, 0, 9, 0, 9, 0, 9, 0, 9, 9, 9, 0, 0, 0, 0, 9, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0]
[24, 30, 23, 27, 36, 5, 17, 24, 16, 23, 27, 17, 27, 5, 5, 37, 36, 37, 23, 12, 23, 17, 16, 3, 30, 3, 16, 24, 36, 5, 16, 30, 2, 2, 36, 36, 23, 17, 24, 3, 27, 16, 18, 8, 30, 2, 8, 17, 2, 30, 30, 23, 17, 20, 5, 18, 27, 27, 20, 23, 3, 2, 20, 3, 16, 3, 2, 5, 8, 8, 20, 2, 12, 3, 18, 36, 20, 24, 8, 36, 27, 18, 24, 8, 12, 8, 17, 12, 18, 18, 30, 16, 12, 12, 24, 12, 18, 20, 5, 20]	[0, 9, 9, 0, 9, 0, 0, 9, 0, 0, 0, 9, 0, 0, 0, 9, 9, 9, 0, 9, 0, 0, 9, 9, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 9, 9, 0, 0, 0]
[33, 30, 23, 27, 36, 16, 17, 33, 11, 23, 27, 17, 27, 16, 16, 14, 36, 14, 23, 12, 23, 17, 11, 5, 30, 5, 11, 33, 36, 16, 11, 30, 7, 7, 36, 36, 23, 17, 33, 5, 27, 11, 18, 8, 30, 7, 8, 17, 7, 30, 30, 23, 17, 20, 16, 18, 27, 27, 20, 23, 5, 7, 20, 5, 11, 5, 7, 16, 8, 8, 20, 7, 12, 5, 18, 36, 20, 33, 8, 36, 27, 18, 33, 8, 12, 8, 17, 12, 18, 18, 30, 11, 12, 12, 33, 12, 18, 20, 16, 20]	[0, 0, 0, 0, 9, 0, 9, 9, 0, 0, 9, 9, 0, 9, 0, 9, 9, 9, 0, 9, 0, 0, 9, 0, 0, 0, 9, 0, 0, 9, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0]
[11, 17, 11, 2, 17, 14, 17, 15, 10, 30, 14, 14, 2, 19, 19, 14, 19, 17, 19, 1, 30, 11, 10, 3, 4, 3, 10, 5, 36, 8, 10, 36, 30, 5, 14, 15, 15, 17, 5, 3, 2, 10, 5, 8, 2, 2, 8, 19, 15, 36, 11, 5, 36, 20, 11, 8, 15, 14, 20, 14, 3, 11, 20, 3, 10, 3, 19, 17, 8, 8, 20, 8, 1, 3, 36, 2, 20, 17, 5, 30, 2, 5, 4, 30, 1, 36, 30, 1, 30, 36, 15, 10, 1, 1, 11, 1, 19, 20, 15, 20]	[9, 9, 9, 9, 9, 0, 0, 9, 0, 9, 9, 0, 0, 9, 9, 0, 9, 0, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0]
[11, 20, 5, 33, 20, 10, 20, 39, 17, 20, 11, 4, 2, 16, 4, 3, 11, 20, 16, 1, 30, 10, 16, 37, 17, 33, 16, 37, 17, 4, 3, 33, 30, 37, 5, 11, 4, 20, 37, 3, 2, 17, 17, 39, 2, 33, 4, 5, 11, 37, 2, 37, 37, 14, 4, 10, 4, 10, 14, 10, 3, 5, 14, 3, 16, 3, 5, 33, 30, 5, 14, 5, 1, 3, 33, 2, 14, 20, 10, 30, 2, 17, 11, 30, 1, 2, 30, 1, 30, 33, 10, 16, 1, 1, 11, 1, 17, 14, 16, 14]	[9, 9, 9, 9, 9, 0, 0, 0, 0, 9, 9, 0, 0, 9, 0, 9, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 9, 0, 9, 0]
[11, 20, 30, 16, 20, 8, 20, 39, 17, 20, 11, 4, 2, 10, 4, 3, 11, 20, 10, 1, 5, 8, 10, 37, 17, 16, 10, 37, 17, 4, 3, 16, 5, 37, 30, 11, 4, 20, 37, 3, 2, 17, 17, 39, 2, 16, 4, 30, 11, 37, 2, 37, 37, 14, 4, 8, 4, 8, 14, 8, 3, 30, 14, 3, 10, 3, 30, 16, 5, 30, 14, 30, 1, 3, 16, 2, 14, 20, 8, 5, 2, 17, 11, 5, 1, 2, 5, 1, 5, 16, 8, 10, 1, 1, 11, 1, 17, 14, 10, 14]	[9, 9, 9, 9, 9, 0, 0, 9, 0, 9, 9, 0, 0, 9, 0, 9, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0]
