226.6443	31.0
252071.0	12458.0
270565.0	11750.0
299636.0	10956.0
307529.0	10082.0
311055.0	7184.0
328071.0	6372.0
376569.0	6231.0
383154.0	5747.0
408374.0	5472.0
461703.0	4760.0
536812.0	4535.0
613419.0	4066.0
643261.0	3640.0
692473.0	3556.0
768424.0	3507.0
776490.0	2711.0
838164.0	1696.0
847771.0	1660.0
872721.0	1403.0
888318.0	896.0
928552.0	725.0
942730.0	672.0
962628.0	612.0
970771.0	470.0
972038.0	459.0
975167.0	392.0
998873.0	335.0
1.002114e6	297.0
1.007738e6	216.0
1.018967e6	185.0
1.041838e6	124.0
