655.9952	30.0
1.136222e6	15225.0
1.139302e6	11342.0
1.160798e6	10804.0
1.223386e6	10543.0
1.288374e6	9121.0
1.301145e6	8553.0
1.392168e6	8080.0
1.451184e6	7732.0
1.57132e6	7569.0
1.723061e6	7039.0
1.797318e6	6950.0
1.799048e6	6436.0
1.920071e6	6007.0
2.010101e6	5345.0
2.038576e6	4933.0
2.118159e6	4911.0
2.417757e6	4818.0
2.482359e6	4665.0
2.575242e6	4412.0
2.840819e6	4130.0
2.858196e6	4086.0
2.859097e6	4015.0
2.890791e6	3932.0
2.948593e6	3878.0
3.00859e6	3870.0
3.110887e6	3866.0
3.171972e6	3854.0
3.659764e6	3742.0
3.675161e6	3709.0
3.730806e6	3692.0
