141.7063	18.0
298973.0	12167.0
323769.0	9537.0
365675.0	6117.0
407324.0	5872.0
432645.0	5683.0
462103.0	5448.0
471328.0	4946.0
530182.0	4216.0
633431.0	4151.0
683942.0	3610.0
734910.0	3322.0
778823.0	3320.0
867245.0	2992.0
886881.0	2947.0
945906.0	2055.0
953841.0	1984.0
959007.0	1924.0
965197.0	1891.0
