242.3543	70.0
88337.0	18833.0
89916.0	12006.0
93224.0	11334.0
94087.0	11074.0
97232.0	10558.0
98390.0	10170.0
102706.0	6226.0
102984.0	5279.0
103533.0	4644.0
104861.0	4283.0
105256.0	4253.0
105725.0	4101.0
106125.0	4058.0
106264.0	3918.0
107732.0	3812.0
109149.0	3727.0
109931.0	3533.0
111077.0	3518.0
111519.0	3290.0
115299.0	3149.0
116153.0	3101.0
119195.0	2928.0
119651.0	2916.0
121326.0	2811.0
126970.0	2767.0
129876.0	2684.0
130844.0	2063.0
131258.0	1999.0
131764.0	1965.0
135610.0	1956.0
136177.0	1943.0
146919.0	1916.0
149666.0	1248.0
152233.0	981.0
153047.0	974.0
154597.0	888.0
155536.0	865.0
156912.0	859.0
165204.0	788.0
166389.0	769.0
172967.0	690.0
179648.0	637.0
181259.0	623.0
182272.0	621.0
187543.0	574.0
189386.0	556.0
196554.0	511.0
202508.0	505.0
207723.0	473.0
208789.0	464.0
211344.0	444.0
211409.0	418.0
216558.0	408.0
218544.0	405.0
225387.0	395.0
228480.0	394.0
235602.0	376.0
237021.0	356.0
241692.0	351.0
242082.0	332.0
245976.0	327.0
253148.0	326.0
253429.0	309.0
253610.0	281.0
253982.0	276.0
255623.0	265.0
258721.0	253.0
273029.0	250.0
274700.0	248.0
285347.0	246.0
