6.1221	22.0
102882.0	16215.0
128133.0	11787.0
130643.0	8540.0
170582.0	8405.0
191392.0	7421.0
207369.0	7215.0
213060.0	6902.0
214849.0	6586.0
219944.0	6476.0
241893.0	6074.0
254906.0	4893.0
268079.0	4712.0
271900.0	3369.0
301513.0	3052.0
311928.0	2754.0
399937.0	2007.0
406108.0	1816.0
416723.0	1559.0
422990.0	1456.0
439455.0	1389.0
450254.0	1240.0
455802.0	1226.0
