1852.7396	211.0
60072.0	16874.0
60402.0	15523.0
60510.0	15512.0
61649.0	15242.0
62317.0	14414.0
62648.0	10642.0
62748.0	10266.0
63710.0	9864.0
64272.0	9793.0
64474.0	9044.0
65141.0	8222.0
66159.0	8012.0
66574.0	7981.0
67283.0	7759.0
67683.0	7621.0
68565.0	7564.0
69557.0	7465.0
69569.0	7364.0
70030.0	6894.0
70586.0	6775.0
70783.0	6143.0
71788.0	5991.0
73345.0	5900.0
74460.0	5414.0
75169.0	5352.0
75299.0	5189.0
75896.0	4980.0
76429.0	4821.0
76460.0	4645.0
78018.0	4478.0
79174.0	4153.0
80392.0	3898.0
80741.0	3563.0
80849.0	3373.0
80971.0	3347.0
82036.0	3313.0
82787.0	3224.0
83042.0	3082.0
83347.0	2996.0
83607.0	2950.0
84040.0	2939.0
84189.0	2829.0
84763.0	2736.0
85083.0	2660.0
85702.0	2352.0
85943.0	2308.0
86749.0	2213.0
91791.0	2174.0
93438.0	2108.0
94536.0	2057.0
95011.0	2018.0
95775.0	1866.0
96483.0	1858.0
98603.0	1796.0
101574.0	1632.0
102142.0	1625.0
103559.0	1556.0
103831.0	1548.0
104642.0	1496.0
104851.0	1360.0
110577.0	1357.0
111287.0	1350.0
113671.0	1340.0
114539.0	1303.0
114574.0	1294.0
114849.0	1292.0
115806.0	1269.0
115926.0	1240.0
119519.0	1208.0
120939.0	1200.0
121709.0	1197.0
122194.0	1168.0
122238.0	1148.0
125552.0	1146.0
125883.0	1135.0
126309.0	1071.0
126871.0	1063.0
129363.0	1030.0
133224.0	1020.0
134444.0	1012.0
136533.0	995.0
136853.0	942.0
137389.0	920.0
142808.0	903.0
145266.0	900.0
145596.0	887.0
146079.0	864.0
147329.0	764.0
147851.0	750.0
149931.0	738.0
152722.0	690.0
152923.0	664.0
153200.0	650.0
154901.0	646.0
156818.0	640.0
162097.0	637.0
164106.0	628.0
164407.0	623.0
168421.0	619.0
170463.0	612.0
170470.0	594.0
170678.0	584.0
173566.0	581.0
175666.0	569.0
179062.0	568.0
180329.0	521.0
182158.0	513.0
182675.0	510.0
183244.0	507.0
185106.0	498.0
185789.0	489.0
186126.0	469.0
186768.0	457.0
187599.0	451.0
188392.0	448.0
189798.0	434.0
190908.0	429.0
192824.0	418.0
196721.0	408.0
198584.0	391.0
198725.0	386.0
199319.0	374.0
200026.0	370.0
200130.0	369.0
201103.0	360.0
203071.0	358.0
203253.0	356.0
206572.0	354.0
206695.0	352.0
207209.0	349.0
207583.0	347.0
213238.0	326.0
213650.0	324.0
214631.0	316.0
215321.0	312.0
215445.0	307.0
216462.0	306.0
223102.0	296.0
224187.0	290.0
224387.0	287.0
228946.0	280.0
229543.0	269.0
229746.0	267.0
230353.0	256.0
238801.0	253.0
241053.0	236.0
244028.0	233.0
244526.0	231.0
247191.0	226.0
247428.0	224.0
264212.0	206.0
264575.0	201.0
265433.0	193.0
266295.0	190.0
268682.0	169.0
269645.0	159.0
274787.0	156.0
278593.0	153.0
280958.0	149.0
284287.0	139.0
287438.0	138.0
296926.0	137.0
301234.0	136.0
304176.0	135.0
306138.0	134.0
309700.0	131.0
311083.0	129.0
315029.0	126.0
320258.0	125.0
322883.0	122.0
323143.0	121.0
333341.0	119.0
340375.0	114.0
340738.0	113.0
341386.0	112.0
343881.0	109.0
353764.0	107.0
361958.0	105.0
364528.0	102.0
364545.0	100.0
367088.0	98.0
369666.0	97.0
371110.0	96.0
372991.0	93.0
384231.0	89.0
385052.0	88.0
387255.0	83.0
390248.0	81.0
399308.0	78.0
402266.0	73.0
405994.0	71.0
425654.0	68.0
427269.0	65.0
428106.0	60.0
433424.0	58.0
438236.0	57.0
441682.0	56.0
449313.0	55.0
454786.0	54.0
458342.0	53.0
465794.0	50.0
476091.0	48.0
489096.0	47.0
490289.0	46.0
498183.0	45.0
500530.0	42.0
510058.0	41.0
513886.0	39.0
530710.0	38.0
537984.0	37.0
543615.0	36.0
