6.8514	19.0
161035.0	9249.0
168049.0	4841.0
196302.0	4808.0
202015.0	4621.0
208798.0	4389.0
218236.0	4230.0
240758.0	3724.0
254256.0	2806.0
261019.0	2789.0
303909.0	2219.0
348611.0	1998.0
370096.0	1865.0
386768.0	1758.0
398017.0	1511.0
416995.0	1195.0
418519.0	725.0
420596.0	677.0
454064.0	485.0
472549.0	353.0
